Vaccinated As of,State,First Dose Administered,Second Dose Administered,Total Doses Administered
30/09/2021,Meghalaya,1071622.0,471712.0,1543334.0
30/09/2021,Mizoram,696934.0,441294.0,1138228.0
30/09/2021,Nagaland,686908.0,366785.0,1053693.0
30/09/2021,Odisha,22233216.0,8525160.0,30758376.0
30/09/2021,Puducherry,701630.0,315709.0,1017339.0
30/09/2021,Punjab,14513164.0,5025021.0,19538185.0
30/09/2021,Rajasthan,40435571.0,15640723.0,56076294.0
30/09/2021,Sikkim,518477.0,390253.0,908730.0
30/09/2021,Tamil Nadu,36011832.0,11195278.0,47207110.0
30/09/2021,Telangana,18649783.0,7048629.0,25698412.0
30/09/2021,Tripura,2495235.0,1387737.0,3882972.0
30/09/2021,Uttar Pradesh,86138105.0,20706553.0,106844658.0
30/09/2021,Uttarakhand,7360564.0,3139340.0,10499904.0
30/09/2021,West Bengal,41082569.0,16682732.0,57765301.0
30/09/2021,Miscellaneous,1902903.0,1559581.0,3462484.0
30/09/2021,Total,650229045.0,239978962.0,890208007.0
01/10/2021,Andaman and Nicobar Islands,289982.0,154279.0,444261.0
01/10/2021,Andhra Pradesh,27754420.0,13964579.0,41718999.0
01/10/2021,Arunachal Pradesh,756873.0,424631.0,1181504.0
01/10/2021,Assam,18515122.0,5584903.0,24100025.0
01/10/2021,Bihar,43585087.0,10858409.0,54443496.0
01/10/2021,Chandigarh,902936.0,454194.0,1357130.0
01/10/2021,Chhattisgarh,13131501.0,5338397.0,18469898.0
01/10/2021,Dadra and Nagar Haveli and Daman and Diu,646842.0,284835.0,931677.0
01/10/2021,Delhi,12144237.0,5921236.0,18065473.0
01/10/2021,Goa,1227878.0,709369.0,1937247.0
01/10/2021,Gujarat,42120069.0,19112604.0,61232673.0
01/10/2021,Haryana,16723898.0,6442407.0,23166305.0
01/10/2021,Himachal Pradesh,5664849.0,2766701.0,8431550.0
01/10/2021,Jammu and Kashmir,8024352.0,3597367.0,11621719.0
01/10/2021,Jharkhand,13697826.0,4168779.0,17866605.0
01/10/2021,Karnataka,39350560.0,17342940.0,56693500.0
01/10/2021,Kerala,24730901.0,11039135.0,35770036.0
01/10/2021,Ladakh,205533.0,138654.0,344187.0
01/10/2021,Lakshadweep,54843.0,41970.0,96813.0
01/10/2021,Madhya Pradesh,48533770.0,15274776.0,63808546.0
01/10/2021,Maharashtra,58110270.0,24632618.0,82742888.0
01/10/2021,Manipur,1224679.0,489358.0,1714037.0
01/10/2021,Meghalaya,1072834.0,478049.0,1550883.0
01/10/2021,Mizoram,697722.0,445928.0,1143650.0
01/10/2021,Nagaland,688096.0,372531.0,1060627.0
01/10/2021,Odisha,22371628.0,8642655.0,31014283.0
01/10/2021,Puducherry,703438.0,320230.0,1023668.0
01/10/2021,Punjab,14545115.0,5052058.0,19597173.0
01/10/2021,Rajasthan,40556410.0,15823250.0,56379660.0
01/10/2021,Sikkim,518638.0,393687.0,912325.0
01/10/2021,Tamil Nadu,36169307.0,11353769.0,47523076.0
01/10/2021,Telangana,18872216.0,7135027.0,26007243.0
01/10/2021,Tripura,2496265.0,1405321.0,3901586.0
01/10/2021,Uttar Pradesh,87422789.0,21401400.0,108824189.0
01/10/2021,Uttarakhand,7367956.0,3167086.0,10535042.0
01/10/2021,West Bengal,41549955.0,16856856.0,58406811.0
01/10/2021,Miscellaneous,1902947.0,1559822.0,3462769.0
01/10/2021,Total,654331744.0,243149810.0,897481554.0
02/10/2021,Andaman and Nicobar Islands,289999.0,154338.0,444337.0
02/10/2021,Andhra Pradesh,27999256.0,14203868.0,42203124.0
02/10/2021,Arunachal Pradesh,757153.0,426799.0,1183952.0
02/10/2021,Assam,18871986.0,5922576.0,24794562.0
02/10/2021,Bihar,45080931.0,12197163.0,57278094.0
02/10/2021,Chandigarh,904205.0,457862.0,1362067.0
02/10/2021,Chhattisgarh,13150946.0,5370749.0,18521695.0
02/10/2021,Dadra and Nagar Haveli and Daman and Diu,646876.0,285133.0,932009.0
02/10/2021,Delhi,12198840.0,6004092.0,18202932.0
02/10/2021,Goa,1229753.0,718995.0,1948748.0
02/10/2021,Gujarat,42188806.0,19205901.0,61394707.0
02/10/2021,Haryana,16818438.0,6538046.0,23356484.0
02/10/2021,Himachal Pradesh,5666027.0,2778365.0,8444392.0
02/10/2021,Jammu and Kashmir,8131549.0,3645704.0,11777253.0
02/10/2021,Jharkhand,13753816.0,4219355.0,17973171.0
02/10/2021,Karnataka,39426250.0,17481551.0,56907801.0
02/10/2021,Kerala,24747633.0,11119632.0,35867265.0
02/10/2021,Ladakh,205555.0,138763.0,344318.0
02/10/2021,Lakshadweep,54845.0,42091.0,96936.0
02/10/2021,Madhya Pradesh,48601955.0,15326752.0,63928707.0
02/10/2021,Maharashtra,58553667.0,24978414.0,83532081.0
02/10/2021,Manipur,1225811.0,493071.0,1718882.0
02/10/2021,Meghalaya,1073325.0,480878.0,1554203.0
02/10/2021,Mizoram,697797.0,446502.0,1144299.0
02/10/2021,Nagaland,688453.0,374533.0,1062986.0
02/10/2021,Odisha,22471483.0,8736656.0,31208139.0
02/10/2021,Puducherry,704677.0,323093.0,1027770.0
02/10/2021,Punjab,14555719.0,5060276.0,19615995.0
02/10/2021,Rajasthan,40652518.0,15960847.0,56613365.0
02/10/2021,Sikkim,518698.0,394808.0,913506.0
02/10/2021,Tamil Nadu,36259199.0,11438853.0,47698052.0
02/10/2021,Telangana,19102459.0,7232051.0,26334510.0
02/10/2021,Tripura,2496520.0,1410574.0,3907094.0
02/10/2021,Uttar Pradesh,87504304.0,21648144.0,109152448.0
02/10/2021,Uttarakhand,7373114.0,3186653.0,10559767.0
02/10/2021,West Bengal,41772227.0,16934511.0,58706738.0
02/10/2021,Miscellaneous,1902970.0,1559989.0,3462959.0
02/10/2021,Total,658277760.0,246897588.0,905175348.0
03/10/2021,Andaman and Nicobar Islands,289999.0,154348.0,444347.0
03/10/2021,Andhra Pradesh,28049239.0,14231504.0,42280743.0
03/10/2021,Arunachal Pradesh,757188.0,427467.0,1184655.0
03/10/2021,Assam,18896120.0,5937257.0,24833377.0
03/10/2021,Bihar,45220954.0,12334898.0,57555852.0
03/10/2021,Chandigarh,905179.0,460694.0,1365873.0
03/10/2021,Chhattisgarh,13159176.0,5384594.0,18543770.0
03/10/2021,Dadra and Nagar Haveli and Daman and Diu,647029.0,285955.0,932984.0
03/10/2021,Delhi,12206308.0,6015062.0,18221370.0
03/10/2021,Goa,1230959.0,726577.0,1957536.0
03/10/2021,Gujarat,42217531.0,19230911.0,61448442.0
03/10/2021,Haryana,16840564.0,6559654.0,23400218.0
03/10/2021,Himachal Pradesh,5666290.0,2782031.0,8448321.0
03/10/2021,Jammu and Kashmir,8228957.0,3683377.0,11912334.0
03/10/2021,Jharkhand,13814091.0,4263988.0,18078079.0
03/10/2021,Karnataka,39438904.0,17503009.0,56941913.0
03/10/2021,Kerala,24750569.0,11126705.0,35877274.0
03/10/2021,Ladakh,205555.0,138763.0,344318.0
03/10/2021,Lakshadweep,54846.0,42262.0,97108.0
03/10/2021,Madhya Pradesh,48623289.0,15352444.0,63975733.0
03/10/2021,Maharashtra,58617761.0,25034464.0,83652225.0
03/10/2021,Manipur,1226051.0,494146.0,1720197.0
03/10/2021,Meghalaya,1073366.0,481118.0,1554484.0
03/10/2021,Mizoram,697797.0,446502.0,1144299.0
03/10/2021,Nagaland,688641.0,376524.0,1065165.0
03/10/2021,Odisha,22492683.0,8753344.0,31246027.0
03/10/2021,Puducherry,705319.0,324756.0,1030075.0
03/10/2021,Punjab,14560388.0,5065860.0,19626248.0
03/10/2021,Rajasthan,40671385.0,15996107.0,56667492.0
03/10/2021,Sikkim,518698.0,394808.0,913506.0
03/10/2021,Tamil Nadu,37076731.0,12066795.0,49143526.0
03/10/2021,Telangana,19142355.0,7248860.0,26391215.0
03/10/2021,Tripura,2496558.0,1411377.0,3907935.0
03/10/2021,Uttar Pradesh,87526234.0,21664277.0,109190511.0
03/10/2021,Uttarakhand,7375336.0,3196381.0,10571717.0
03/10/2021,West Bengal,41840108.0,16960925.0,58801033.0
03/10/2021,Miscellaneous,1902970.0,1559989.0,3462959.0
03/10/2021,Total,659815128.0,248117733.0,907932861.0
04/10/2021,Andaman and Nicobar Islands,290292.0,156997.0,447289.0
04/10/2021,Andhra Pradesh,28257625.0,14396399.0,42654024.0
04/10/2021,Arunachal Pradesh,758531.0,436189.0,1194720.0
04/10/2021,Assam,18964302.0,6005228.0,24969530.0
04/10/2021,Bihar,45531554.0,12572023.0,58103577.0
04/10/2021,Chandigarh,907007.0,465758.0,1372765.0
04/10/2021,Chhattisgarh,13274222.0,5507443.0,18781665.0
04/10/2021,Dadra and Nagar Haveli and Daman and Diu,648159.0,293414.0,941573.0
04/10/2021,Delhi,12277728.0,6116365.0,18394093.0
04/10/2021,Goa,1232873.0,736096.0,1968969.0
04/10/2021,Gujarat,42432403.0,19619686.0,62052089.0
04/10/2021,Haryana,16894773.0,6614832.0,23509605.0
04/10/2021,Himachal Pradesh,5669175.0,2817384.0,8486559.0
04/10/2021,Jammu and Kashmir,8345748.0,3742296.0,12088044.0
04/10/2021,Jharkhand,13894294.0,4323810.0,18218104.0
04/10/2021,Karnataka,39520052.0,17650280.0,57170332.0
04/10/2021,Kerala,24791628.0,11266017.0,36057645.0
04/10/2021,Ladakh,205908.0,139740.0,345648.0
04/10/2021,Lakshadweep,54891.0,42479.0,97370.0
04/10/2021,Madhya Pradesh,48732692.0,15585063.0,64317755.0
04/10/2021,Maharashtra,58910087.0,25288967.0,84199054.0
04/10/2021,Manipur,1227361.0,504278.0,1731639.0
04/10/2021,Meghalaya,1074757.0,489036.0,1563793.0
04/10/2021,Mizoram,698228.0,449816.0,1148044.0
04/10/2021,Nagaland,689897.0,382893.0,1072790.0
04/10/2021,Odisha,22727351.0,8912655.0,31640006.0
04/10/2021,Puducherry,707427.0,329920.0,1037347.0
04/10/2021,Punjab,14695359.0,5169576.0,19864935.0
04/10/2021,Rajasthan,40720836.0,16073365.0,56794201.0
04/10/2021,Sikkim,518936.0,399111.0,918047.0
04/10/2021,Tamil Nadu,37189005.0,12167438.0,49356443.0
04/10/2021,Telangana,19374256.0,7357654.0,26731910.0
04/10/2021,Tripura,2497697.0,1431379.0,3929076.0
04/10/2021,Uttar Pradesh,88558148.0,22305145.0,110863293.0
04/10/2021,Uttarakhand,7383687.0,3226496.0,10610183.0
04/10/2021,West Bengal,42247529.0,17123221.0,59370750.0
04/10/2021,Miscellaneous,1902970.0,1559989.0,3462959.0
04/10/2021,Total,663807388.0,251658438.0,915465826.0
05/10/2021,Andaman and Nicobar Islands,290554.0,159221.0,449775.0
05/10/2021,Andhra Pradesh,28327650.0,14494938.0,42822588.0
05/10/2021,Arunachal Pradesh,759539.0,442750.0,1202289.0
05/10/2021,Assam,19034206.0,6070672.0,25104878.0
05/10/2021,Bihar,45878825.0,12817203.0,58696028.0
05/10/2021,Chandigarh,908493.0,469684.0,1378177.0
05/10/2021,Chhattisgarh,13339960.0,5585409.0,18925369.0
05/10/2021,Dadra and Nagar Haveli and Daman and Diu,649205.0,299745.0,948950.0
05/10/2021,Delhi,12337877.0,6209956.0,18547833.0
05/10/2021,Goa,1234383.0,745304.0,1979687.0
05/10/2021,Gujarat,42612382.0,19943416.0,62555798.0
05/10/2021,Haryana,16948796.0,6672101.0,23620897.0
05/10/2021,Himachal Pradesh,5671739.0,2844679.0,8516418.0
05/10/2021,Jammu and Kashmir,8463351.0,3796583.0,12259934.0
05/10/2021,Jharkhand,13963411.0,4375270.0,18338681.0
05/10/2021,Karnataka,39606866.0,17813598.0,57420464.0
05/10/2021,Kerala,24825093.0,11381066.0,36206159.0
05/10/2021,Ladakh,206089.0,140548.0,346637.0
05/10/2021,Lakshadweep,54919.0,42660.0,97579.0
05/10/2021,Madhya Pradesh,48775167.0,15664772.0,64439939.0
05/10/2021,Maharashtra,59148680.0,25499623.0,84648303.0
05/10/2021,Manipur,1228110.0,511788.0,1739898.0
05/10/2021,Meghalaya,1076051.0,496945.0,1572996.0
05/10/2021,Mizoram,699126.0,454324.0,1153450.0
05/10/2021,Nagaland,691088.0,388641.0,1079729.0
05/10/2021,Odisha,22932463.0,9039027.0,31971490.0
05/10/2021,Puducherry,708207.0,332023.0,1040230.0
05/10/2021,Punjab,14824061.0,5263921.0,20087982.0
05/10/2021,Rajasthan,40794830.0,16204033.0,56998863.0
05/10/2021,Sikkim,519029.0,400772.0,919801.0
05/10/2021,Tamil Nadu,37286475.0,12267323.0,49553798.0
05/10/2021,Telangana,19531253.0,7430992.0,26962245.0
05/10/2021,Tripura,2498591.0,1451300.0,3949891.0
05/10/2021,Uttar Pradesh,89047649.0,22686604.0,111734253.0
05/10/2021,Uttarakhand,7390450.0,3250883.0,10641333.0
05/10/2021,West Bengal,43078909.0,17310807.0,60389716.0
05/10/2021,Miscellaneous,1903002.0,1560345.0,3463347.0
05/10/2021,Total,667246479.0,254518926.0,921765405.0
06/10/2021,Andaman and Nicobar Islands,290847.0,161573.0,452420.0
06/10/2021,Andhra Pradesh,28376587.0,14568023.0,42944610.0
06/10/2021,Arunachal Pradesh,760413.0,448362.0,1208775.0
06/10/2021,Assam,19107244.0,6111536.0,25218780.0
06/10/2021,Bihar,46198663.0,13049253.0,59247916.0
06/10/2021,Chandigarh,909730.0,472984.0,1382714.0
06/10/2021,Chhattisgarh,13392359.0,5653194.0,19045553.0
06/10/2021,Dadra and Nagar Haveli and Daman and Diu,650036.0,303688.0,953724.0
06/10/2021,Delhi,12381420.0,6277772.0,18659192.0
06/10/2021,Goa,1235627.0,752474.0,1988101.0
06/10/2021,Gujarat,42731522.0,20153351.0,62884873.0
06/10/2021,Haryana,16986312.0,6713833.0,23700145.0
06/10/2021,Himachal Pradesh,5673924.0,2866253.0,8540177.0
06/10/2021,Jammu and Kashmir,8591826.0,3840787.0,12432613.0
06/10/2021,Jharkhand,14038155.0,4428746.0,18466901.0
06/10/2021,Karnataka,39645796.0,17869496.0,57515292.0
06/10/2021,Kerala,24853788.0,11444843.0,36298631.0
06/10/2021,Ladakh,206401.0,141131.0,347532.0
06/10/2021,Lakshadweep,54929.0,42925.0,97854.0
06/10/2021,Madhya Pradesh,48821499.0,15789581.0,64611080.0
06/10/2021,Maharashtra,59463919.0,25734865.0,85198784.0
06/10/2021,Manipur,1229109.0,520348.0,1749457.0
06/10/2021,Meghalaya,1077266.0,503001.0,1580267.0
06/10/2021,Mizoram,699659.0,457911.0,1157570.0
06/10/2021,Nagaland,692085.0,394860.0,1086945.0
06/10/2021,Odisha,23031067.0,9122570.0,32153637.0
06/10/2021,Puducherry,709532.0,335283.0,1044815.0
06/10/2021,Punjab,14880782.0,5306836.0,20187618.0
06/10/2021,Rajasthan,41019169.0,16595729.0,57614898.0
06/10/2021,Sikkim,519270.0,404862.0,924132.0
06/10/2021,Tamil Nadu,37358962.0,12343102.0,49702064.0
06/10/2021,Telangana,19544334.0,7439067.0,26983401.0
06/10/2021,Tripura,2498635.0,1453031.0,3951666.0
06/10/2021,Uttar Pradesh,89261805.0,22897302.0,112159107.0
06/10/2021,Uttarakhand,7395473.0,3269032.0,10664505.0
06/10/2021,West Bengal,43358133.0,17391379.0,60749512.0
06/10/2021,Miscellaneous,1903002.0,1560345.0,3463347.0
06/10/2021,Total,669549280.0,256819328.0,926368608.0
07/10/2021,Andaman and Nicobar Islands,291053.0,163437.0,454490.0
07/10/2021,Andhra Pradesh,28462559.0,14671297.0,43133856.0
07/10/2021,Arunachal Pradesh,761383.0,454807.0,1216190.0
07/10/2021,Assam,19219448.0,6189907.0,25409355.0
07/10/2021,Bihar,46325226.0,13155702.0,59480928.0
07/10/2021,Chandigarh,910666.0,475611.0,1386277.0
07/10/2021,Chhattisgarh,13454592.0,5729470.0,19184062.0
07/10/2021,Dadra and Nagar Haveli and Daman and Diu,650638.0,307507.0,958145.0
07/10/2021,Delhi,12417667.0,6332321.0,18749988.0
07/10/2021,Goa,1236761.0,758796.0,1995557.0
07/10/2021,Gujarat,42891704.0,20472732.0,63364436.0
07/10/2021,Haryana,17014119.0,6741742.0,23755861.0
07/10/2021,Himachal Pradesh,5675971.0,2886619.0,8562590.0
07/10/2021,Jammu and Kashmir,8728569.0,3884520.0,12613089.0
07/10/2021,Jharkhand,14089234.0,4466950.0,18556184.0
07/10/2021,Karnataka,39695148.0,17967410.0,57662558.0
07/10/2021,Kerala,24891353.0,11545849.0,36437202.0
07/10/2021,Ladakh,206599.0,142046.0,348645.0
07/10/2021,Lakshadweep,54946.0,43084.0,98030.0
07/10/2021,Madhya Pradesh,48876614.0,15954353.0,64830967.0
07/10/2021,Maharashtra,59725431.0,25944283.0,85669714.0
07/10/2021,Manipur,1229462.0,524365.0,1753827.0
07/10/2021,Meghalaya,1078697.0,510125.0,1588822.0
07/10/2021,Mizoram,700477.0,463257.0,1163734.0
07/10/2021,Nagaland,693007.0,400087.0,1093094.0
07/10/2021,Odisha,23100194.0,9197162.0,32297356.0
07/10/2021,Puducherry,710672.0,338229.0,1048901.0
07/10/2021,Punjab,14942042.0,5345773.0,20287815.0
07/10/2021,Rajasthan,41054187.0,16657271.0,57711458.0
07/10/2021,Sikkim,519617.0,409896.0,929513.0
07/10/2021,Tamil Nadu,37438662.0,12428056.0,49866718.0
07/10/2021,Telangana,19747802.0,7545342.0,27293144.0
07/10/2021,Tripura,2499675.0,1471660.0,3971335.0
07/10/2021,Uttar Pradesh,89612148.0,23181430.0,112793578.0
07/10/2021,Uttarakhand,7399499.0,3282565.0,10682064.0
07/10/2021,West Bengal,44320614.0,17583444.0,61904058.0
07/10/2021,Miscellaneous,1903020.0,1560630.0,3463650.0
07/10/2021,Total,672529456.0,259187735.0,931717191.0
08/10/2021,Andaman and Nicobar Islands,291239.0,165062.0,456301.0
08/10/2021,Andhra Pradesh,28789189.0,15042293.0,43831482.0
08/10/2021,Arunachal Pradesh,762075.0,460296.0,1222371.0
08/10/2021,Assam,19317732.0,6246228.0,25563960.0
08/10/2021,Bihar,46497914.0,13309600.0,59807514.0
08/10/2021,Chandigarh,911698.0,479070.0,1390768.0
08/10/2021,Chhattisgarh,13507356.0,5796920.0,19304276.0
08/10/2021,Dadra and Nagar Haveli and Daman and Diu,651335.0,312217.0,963552.0
08/10/2021,Delhi,12457407.0,6400078.0,18857485.0
08/10/2021,Goa,1238037.0,766181.0,2004218.0
08/10/2021,Gujarat,43025529.0,20764371.0,63789900.0
08/10/2021,Haryana,17071835.0,6810528.0,23882363.0
08/10/2021,Himachal Pradesh,5677721.0,2904503.0,8582224.0
08/10/2021,Jammu and Kashmir,8863715.0,3925665.0,12789380.0
08/10/2021,Jharkhand,14162006.0,4518475.0,18680481.0
08/10/2021,Karnataka,40038832.0,18567279.0,58606111.0
08/10/2021,Kerala,24924423.0,11628129.0,36552552.0
08/10/2021,Ladakh,206805.0,143230.0,350035.0
08/10/2021,Lakshadweep,54964.0,43385.0,98349.0
08/10/2021,Madhya Pradesh,48925451.0,16046466.0,64971917.0
08/10/2021,Maharashtra,60165783.0,26264426.0,86430209.0
08/10/2021,Manipur,1230350.0,534579.0,1764929.0
08/10/2021,Meghalaya,1080092.0,516659.0,1596751.0
08/10/2021,Mizoram,701243.0,468842.0,1170085.0
08/10/2021,Nagaland,694254.0,405772.0,1100026.0
08/10/2021,Odisha,23168409.0,9272712.0,32441121.0
08/10/2021,Puducherry,712116.0,341861.0,1053977.0
08/10/2021,Punjab,15022357.0,5411112.0,20433469.0
08/10/2021,Rajasthan,41222982.0,16954976.0,58177958.0
08/10/2021,Sikkim,519852.0,414063.0,933915.0
08/10/2021,Tamil Nadu,37515518.0,12517281.0,50032799.0
08/10/2021,Telangana,19923954.0,7638237.0,27562191.0
08/10/2021,Tripura,2499855.0,1475687.0,3975542.0
08/10/2021,Uttar Pradesh,90623349.0,23898974.0,114522323.0
08/10/2021,Uttarakhand,7405970.0,3308673.0,10714643.0
08/10/2021,West Bengal,45073552.0,17762598.0,62836150.0
08/10/2021,Miscellaneous,1903044.0,1560952.0,3463996.0
08/10/2021,Total,676837943.0,263077380.0,939915323.0
09/10/2021,Andaman and Nicobar Islands,291407.0,166657.0,458064.0
09/10/2021,Andhra Pradesh,29038528.0,15395373.0,44433901.0
09/10/2021,Arunachal Pradesh,762697.0,464916.0,1227613.0
09/10/2021,Assam,19458049.0,6345607.0,25803656.0
09/10/2021,Bihar,46783452.0,13625704.0,60409156.0
09/10/2021,Chandigarh,913084.0,484448.0,1397532.0
09/10/2021,Chhattisgarh,13584393.0,5893264.0,19477657.0
09/10/2021,Dadra and Nagar Haveli and Daman and Diu,651983.0,317080.0,969063.0
09/10/2021,Delhi,12511988.0,6499860.0,19011848.0
09/10/2021,Goa,1239742.0,775432.0,2015174.0
09/10/2021,Gujarat,43150617.0,21040577.0,64191194.0
09/10/2021,Haryana,17120649.0,6870292.0,23990941.0
09/10/2021,Himachal Pradesh,5679157.0,2920370.0,8599527.0
09/10/2021,Jammu and Kashmir,8960608.0,3972577.0,12933185.0
09/10/2021,Jharkhand,14210701.0,4559398.0,18770099.0
09/10/2021,Karnataka,40109871.0,18707117.0,58816988.0
09/10/2021,Kerala,24937641.0,11667527.0,36605168.0
09/10/2021,Ladakh,206959.0,143869.0,350828.0
09/10/2021,Lakshadweep,54977.0,43603.0,98580.0
09/10/2021,Madhya Pradesh,48982313.0,16236709.0,65219022.0
09/10/2021,Maharashtra,60652624.0,26640659.0,87293283.0
09/10/2021,Manipur,1230951.0,539800.0,1770751.0
09/10/2021,Meghalaya,1081166.0,522376.0,1603542.0
09/10/2021,Mizoram,701296.0,469445.0,1170741.0
09/10/2021,Nagaland,694479.0,407039.0,1101518.0
09/10/2021,Odisha,23297793.0,9378895.0,32676688.0
09/10/2021,Puducherry,713515.0,345788.0,1059303.0
09/10/2021,Punjab,15116949.0,5479270.0,20596219.0
09/10/2021,Rajasthan,41389970.0,17262697.0,58652667.0
09/10/2021,Sikkim,519996.0,416372.0,936368.0
09/10/2021,Tamil Nadu,37582421.0,12592567.0,50174988.0
09/10/2021,Telangana,20088205.0,7734959.0,27823164.0
09/10/2021,Tripura,2500459.0,1486643.0,3987102.0
09/10/2021,Uttar Pradesh,90777695.0,24244637.0,115022332.0
09/10/2021,Uttarakhand,7410725.0,3328222.0,10738947.0
09/10/2021,West Bengal,46206046.0,17953133.0,64159179.0
09/10/2021,Miscellaneous,1903052.0,1561135.0,3464187.0
09/10/2021,Total,680516158.0,266494017.0,947010175.0
10/10/2021,Andaman and Nicobar Islands,291428.0,166748.0,458176.0
10/10/2021,Andhra Pradesh,29100066.0,15467102.0,44567168.0
10/10/2021,Arunachal Pradesh,762870.0,465780.0,1228650.0
10/10/2021,Assam,19566032.0,6405202.0,25971234.0
10/10/2021,Bihar,46860203.0,13705481.0,60565684.0
10/10/2021,Chandigarh,913737.0,486820.0,1400557.0
10/10/2021,Chhattisgarh,13614531.0,5933236.0,19547767.0
10/10/2021,Dadra and Nagar Haveli and Daman and Diu,652044.0,317510.0,969554.0
10/10/2021,Delhi,12536222.0,6523550.0,19059772.0
10/10/2021,Goa,1240661.0,781473.0,2022134.0
10/10/2021,Gujarat,43505420.0,21644195.0,65149615.0
10/10/2021,Haryana,17139426.0,6893251.0,24032677.0
10/10/2021,Himachal Pradesh,5679341.0,2922020.0,8601361.0
10/10/2021,Jammu and Kashmir,9071357.0,3999987.0,13071344.0
10/10/2021,Jharkhand,14257319.0,4596471.0,18853790.0
10/10/2021,Karnataka,40186682.0,18844711.0,59031393.0
10/10/2021,Kerala,24941763.0,11677296.0,36619059.0
10/10/2021,Ladakh,206966.0,143883.0,350849.0
10/10/2021,Lakshadweep,54977.0,43605.0,98582.0
10/10/2021,Madhya Pradesh,48988310.0,16258680.0,65246990.0
10/10/2021,Maharashtra,60926983.0,26795780.0,87722763.0
10/10/2021,Manipur,1231250.0,541754.0,1773004.0
10/10/2021,Meghalaya,1081205.0,522714.0,1603919.0
10/10/2021,Mizoram,701301.0,469486.0,1170787.0
10/10/2021,Nagaland,694747.0,409354.0,1104101.0
10/10/2021,Odisha,23314911.0,9393192.0,32708103.0
10/10/2021,Puducherry,713935.0,347078.0,1061013.0
10/10/2021,Punjab,15141269.0,5501338.0,20642607.0
10/10/2021,Rajasthan,41478621.0,17448695.0,58927316.0
10/10/2021,Sikkim,519996.0,416372.0,936368.0
10/10/2021,Tamil Nadu,38482153.0,13461845.0,51943998.0
10/10/2021,Telangana,20101149.0,7741834.0,27842983.0
10/10/2021,Tripura,2500507.0,1487101.0,3987608.0
10/10/2021,Uttar Pradesh,90815820.0,24272961.0,115088781.0
10/10/2021,Uttarakhand,7412369.0,3336666.0,10749035.0
10/10/2021,West Bengal,46421169.0,17990275.0,64411444.0
10/10/2021,Miscellaneous,1903052.0,1561135.0,3464187.0
10/10/2021,Total,683009792.0,268974581.0,951984373.0
11/10/2021,Andaman and Nicobar Islands,291679.0,168154.0,459833.0
11/10/2021,Andhra Pradesh,29271683.0,15701685.0,44973368.0
11/10/2021,Arunachal Pradesh,763867.0,473082.0,1236949.0
11/10/2021,Assam,19676004.0,6490287.0,26166291.0
11/10/2021,Bihar,47101646.0,13989975.0,61091621.0
11/10/2021,Chandigarh,914824.0,490198.0,1405022.0
11/10/2021,Chhattisgarh,13681384.0,6018513.0,19699897.0
11/10/2021,Dadra and Nagar Haveli and Daman and Diu,652728.0,321662.0,974390.0
11/10/2021,Delhi,12588827.0,6600202.0,19189029.0
11/10/2021,Goa,1242054.0,789010.0,2031064.0
